id;gen;plan;cred1;cred1y2;cred1.2y3;cred1234;nac_lug;otros_univ;ocup_rel;sit_labNT;horas;sexto;edad;edad_t;Xfem;Xhijos;Xocup;XeduP;XeduM;XocuP;XocuM;tratamiento;inst;EDA;MC.EDA;carr04;carr11;carr12;carr14;fecing4;fecing11;fecing12;fecing14;fecingEDA;julio;EDAoMCEDA;Xnac_lug;Xhoras;XeduM_num;XeduP_num;Xedu_H;Xsexto;cred1_prop;cred1_2012;cred1y2_prop;cred1y2_2012;cred1.2y3_prop;cred1.2y3_2012;cred1234_prop;cred1234_2012
1397;2012;3. Plan 12   ;10;30;30;30;Canelones;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;1;0;0;2;3;Asalariado;Asalariado;1;305;0;0;0;0;1;1;NA;NA;9/2/2012;9/2/2012;NA;0;0;Interior;No trabaja;3;2;3;Interior Publica;0.111111111111111;10;0.166666666666667;30;0.111111111111111;30;0.0833333333333333;30
1398;2012;3. Plan 12   ;60;100;160;200;Florida;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;1;1;Asalariado;No trabaja;1;97;0;0;0;1;1;0;NA;13/2/2012;13/2/2012;NA;NA;0;0;Interior;No trabaja;1;1;1;Interior Publica;0.666666666666667;60;0.555555555555556;100;0.592592592592593;160;0.555555555555556;200
1400;2013;3. Plan 12   ;0;70;90;130;Flores;No posee;No corresponde;Trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;1;3;Dirección;Asalariado;1;112;0;0;0;1;1;0;NA;22/2/2013;22/2/2013;NA;NA;0;0;Interior;No trabaja;3;1;3;Interior Publica;0;0;0.388888888888889;70;0.333333333333333;90;0.361111111111111;130
1410;2012;3. Plan 12   ;10;20;20;20;Maldonado;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Interior Publica;19;t17.19;0;0;0;3;2;No trabaja;Asalariado;1;130;0;0;0;0;1;0;NA;NA;5/3/2012;NA;NA;0;0;Interior;No trabaja;2;3;3;Interior Publica;0.111111111111111;10;0.111111111111111;20;0.0740740740740741;20;0.0555555555555556;20
1416;2013;3. Plan 12   ;10;10;10;10;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Interior Publica;18;t17.19;1;0;0;1;1;Asalariado;Sin dato;1;111;0;0;0;0;1;0;NA;NA;22/2/2013;NA;NA;0;0;Montevideo;No trabaja;1;1;1;Interior Publica;0.111111111111111;10;0.0555555555555556;10;0.037037037037037;10;0.0277777777777778;10
1421;2013;3. Plan 12   ;60;90;120;150;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;UTU Interior;18;t17.19;0;0;0;1;1;Asalariado;No trabaja;1;193;0;0;0;1;1;1;NA;15/2/2013;15/2/2013;15/2/2013;NA;0;0;Montevideo;No trabaja;1;1;1;Interior Publica;0.666666666666667;60;0.5;90;0.444444444444444;120;0.416666666666667;150
1422;2013;3. Plan 12   ;10;30;60;70;Montevideo;No posee;Está parcialmente relacionada;No corresponde;Trabaja de 10 a 20 hrs semanales;UTU Montevideo;18;t17.19;1;0;1;2;2;Asalariado;Asalariado;1;194;0;0;0;0;1;0;NA;NA;8/2/2013;NA;NA;0;0;Montevideo;Trabaja menos de 30 horas;2;2;2;Montevideo Publica;0.111111111111111;10;0.166666666666667;30;0.222222222222222;60;0.194444444444444;70
1427;2012;3. Plan 12   ;50;90;110;140;Montevideo;No posee;No corresponde;Trabajó y busca trabajo;No corresponde;Montevideo Publica;18;t17.19;1;0;0;1;1;Asalariado;Asalariado;1;373;0;0;0;1;1;0;NA;7/3/2012;7/3/2012;NA;NA;0;0;Montevideo;No trabaja;1;1;1;Montevideo Publica;0.555555555555556;50;0.5;90;0.407407407407407;110;0.388888888888889;140
1430;2012;3. Plan 12   ;0;0;0;20;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;18;t17.19;1;0;0;1;2;Asalariado;Asalariado;1;63;0;0;0;1;1;0;NA;6/3/2012;6/3/2012;NA;NA;0;0;Montevideo;No trabaja;2;1;2;Montevideo Publica;0;0;0;0;0;0;0.0555555555555556;20
1431;2013;3. Plan 12   ;90;180;230;320;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;19;t17.19;1;0;0;3;3;Cuenta propia;Asalariado;1;204;0;0;0;1;1;1;NA;5/2/2013;5/2/2013;5/2/2013;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Privada;1;90;1;180;0.851851851851852;230;0.888888888888889;320
1439;2012;3. Plan 12   ;70;130;180;190;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;18;t17.19;0;0;0;1;2;Asalariado;Asalariado;1;69;0;0;0;0;1;0;NA;NA;6/2/2012;NA;NA;0;0;Montevideo;No trabaja;2;1;2;Montevideo Publica;0.777777777777778;70;0.722222222222222;130;0.666666666666667;180;0.527777777777778;190
1440;2013;3. Plan 12   ;10;50;90;100;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;18;t17.19;0;0;0;2;3;Cuenta propia;Asalariado;1;69;0;0;0;0;1;0;NA;NA;4/3/2013;NA;NA;0;0;Montevideo;No trabaja;3;2;3;Montevideo Publica;0.111111111111111;10;0.277777777777778;50;0.333333333333333;90;0.277777777777778;100
1441;2013;3. Plan 12   ;20;30;70;80;Montevideo;No posee;No corresponde;Trabajó y busca trabajo;No corresponde;Montevideo Publica;18;t17.19;0;0;0;2;2;No trabaja;Asalariado;1;194;0;0;0;1;1;0;NA;21/2/2013;21/2/2013;NA;NA;0;0;Montevideo;No trabaja;2;2;2;Montevideo Publica;0.222222222222222;20;0.166666666666667;30;0.259259259259259;70;0.222222222222222;80
1445;2012;3. Plan 12   ;90;180;245;310;Florida;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;1;1;Asalariado;Asalariado;1;175;0;0;0;1;1;0;NA;17/2/2012;17/2/2012;NA;NA;0;0;Interior;No trabaja;1;1;1;Interior Publica;1;90;1;180;0.907407407407407;245;0.861111111111111;310
1453;2013;3. Plan 12   ;30;50;50;50;Tacuarembó;Si posee;No corresponde;Trabajó y busca trabajo;No corresponde;Interior Publica;23;t23.26;0;0;0;1;3;Asalariado;Asalariado;1;666;0;0;0;0;1;0;NA;NA;6/3/2013;NA;NA;0;0;Interior;No trabaja;3;1;3;Interior Publica;0.333333333333333;30;0.277777777777778;50;0.185185185185185;50;0.138888888888889;50
1457;2013;3. Plan 12   ;40;50;90;100;Montevideo;No posee;No está relacionada;No corresponde;Trabaja de 21 a 30 hrs semanales;Montevideo Publica;18;t17.19;1;0;1;1;2;Asalariado;Asalariado;1;63;0;0;0;1;1;0;NA;4/2/2013;4/2/2013;NA;NA;0;0;Montevideo;Trabaja menos de 30 horas;2;1;2;Montevideo Publica;0.444444444444444;40;0.277777777777778;50;0.333333333333333;90;0.277777777777778;100
1459;2012;3. Plan 12   ;30;30;70;170;Montevideo;No posee;No está relacionada;No corresponde;Trabaja de 21 a 30 hrs semanales;Montevideo Privada;19;t17.19;0;0;1;1;1;Sin dato;Asalariado;1;32;0;0;0;1;1;0;NA;6/3/2012;6/3/2012;NA;NA;0;0;Montevideo;Trabaja menos de 30 horas;1;1;1;Montevideo Privada;0.333333333333333;30;0.166666666666667;30;0.259259259259259;70;0.472222222222222;170
1461;2013;3. Plan 12   ;0;0;0;0;Canelones;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;1;0;0;1;1;Asalariado;Asalariado;1;111;0;0;0;0;1;0;NA;NA;14/2/2013;NA;NA;0;0;Interior;No trabaja;1;1;1;Interior Publica;0;0;0;0;0;0;0;0
1465;2013;3. Plan 12   ;0;15;15;15;Montevideo;No posee;No está relacionada;No corresponde;Trabaja de 31 a 40 hrs semanales;Montevideo Privada;21;t20.22;0;0;1;1;1;Asalariado;No trabaja;1;62;1;1;0;0;1;0;NA;NA;6/3/2013;NA;1/2/2014;0;1;Montevideo;Trabaja mas de 30 horas;1;1;1;Montevideo Privada;0;0;0.0833333333333333;15;0.0555555555555556;15;0.0416666666666667;15
1468;2012;3. Plan 12   ;10;30;60;60;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;1;1;Cuenta propia;No trabaja;1;90;1;0;0;1;1;0;NA;14/2/2012;14/2/2012;NA;13/3/2017;0;1;Montevideo;No trabaja;1;1;1;Interior Publica;0.111111111111111;10;0.166666666666667;30;0.222222222222222;60;0.166666666666667;60
1475;2012;3. Plan 12   ;30;30;30;30;Montevideo;No posee;No está relacionada;No corresponde;Trabaja de 21 a 30 hrs semanales;Montevideo Privada;19;t17.19;0;0;1;2;2;Cuenta propia;Asalariado;1;204;0;0;0;0;1;0;NA;NA;13/2/2012;NA;NA;0;0;Montevideo;Trabaja menos de 30 horas;2;2;2;Montevideo Privada;0.333333333333333;30;0.166666666666667;30;0.111111111111111;30;0.0833333333333333;30
1476;2013;3. Plan 12   ;30;30;30;30;Montevideo;No posee;No corresponde;Trabajó y no busca trabajo;No corresponde;Montevideo Privada;19;t17.19;1;0;0;3;3;Asalariado;Asalariado;1;15;0;0;0;0;1;0;NA;NA;6/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Privada;0.333333333333333;30;0.166666666666667;30;0.111111111111111;30;0.0833333333333333;30
1477;2012;3. Plan 12   ;20;40;50;80;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;22;t20.22;1;0;0;1;1;Asalariado;Cuenta propia;1;84;0;0;0;1;1;0;NA;7/2/2012;7/2/2012;NA;NA;0;0;Montevideo;No trabaja;1;1;1;Montevideo Publica;0.222222222222222;20;0.222222222222222;40;0.185185185185185;50;0.222222222222222;80
1478;2013;3. Plan 12   ;0;0;0;0;Artigas;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;2;2;Asalariado;Asalariado;1;87;0;0;0;0;1;0;NA;NA;19/2/2013;NA;NA;0;0;Interior;No trabaja;2;2;2;Interior Publica;0;0;0;0;0;0;0;0
1481;2013;3. Plan 12   ;0;20;20;30;Montevideo;No posee;No está relacionada;No corresponde;Trabaja de 31 a 40 hrs semanales;Montevideo Publica;20;t20.22;0;0;1;1;2;Asalariado;Asalariado;1;64;0;0;0;1;1;0;NA;6/3/2013;6/3/2013;NA;NA;0;0;Montevideo;Trabaja mas de 30 horas;2;1;2;Montevideo Publica;0;0;0.111111111111111;20;0.0740740740740741;20;0.0833333333333333;30
1482;2012;3. Plan 12   ;10;10;10;20;Argentina;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;1;0;0;1;1;Asalariado;Sin dato;1;180;0;1;0;0;1;0;NA;NA;7/3/2012;NA;NA;0;1;Exterior;No trabaja;1;1;1;Interior Publica;0.111111111111111;10;0.0555555555555556;10;0.037037037037037;10;0.0555555555555556;20
1485;2012;3. Plan 12   ;40;80;100;100;Montevideo;No posee;NA;No corresponde;Trabaja de 31 a 40 hrs semanales;Montevideo Publica;22;t20.22;1;1;1;2;NA;Asalariado;No trabaja;1;84;0;0;0;1;1;0;NA;17/2/2012;17/2/2012;NA;NA;0;0;Montevideo;Trabaja mas de 30 horas;NA;2;2;Montevideo Publica;0.444444444444444;40;0.444444444444444;80;0.37037037037037;100;0.277777777777778;100
1489;2013;3. Plan 12   ;60;100;120;130;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;3;3;Dirección;Asalariado;1;45;0;0;0;0;1;0;NA;NA;20/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Privada;0.666666666666667;60;0.555555555555556;100;0.444444444444444;120;0.361111111111111;130
1492;2013;3. Plan 12   ;20;60;85;95;Montevideo;No posee;No corresponde;Trabajó y busca trabajo;No corresponde;Interior Publica;20;t20.22;1;0;0;1;1;No trabaja;Asalariado;1;179;0;1;0;0;1;0;NA;NA;6/3/2013;NA;NA;0;1;Montevideo;No trabaja;1;1;1;Interior Publica;0.222222222222222;20;0.333333333333333;60;0.314814814814815;85;0.263888888888889;95
1493;2013;3. Plan 12   ;60;110;110;130;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;18;t17.19;0;0;0;3;3;Asalariado;Asalariado;1;69;0;0;0;1;1;0;NA;4/2/2013;4/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Publica;0.666666666666667;60;0.611111111111111;110;0.407407407407407;110;0.361111111111111;130
1501;2012;3. Plan 12   ;0;0;0;0;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;UTU Montevideo;18;t17.19;1;0;0;3;2;Cuenta propia;Asalariado;1;46;0;0;0;1;1;0;NA;17/2/2012;17/2/2012;NA;NA;0;0;Montevideo;No trabaja;2;3;3;Montevideo Publica;0;0;0;0;0;0;0;0
1511;2012;3. Plan 12   ;30;60;60;60;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;1;0;0;2;2;Asalariado;Asalariado;1;13;0;0;0;0;1;0;NA;NA;8/2/2012;NA;NA;0;0;Montevideo;No trabaja;2;2;2;Montevideo Privada;0.333333333333333;30;0.333333333333333;60;0.222222222222222;60;0.166666666666667;60
1515;2013;3. Plan 12   ;80;150;200;230;Montevideo;No posee;No corresponde;Trabajó y no busca trabajo;No corresponde;Montevideo Publica;18;t17.19;0;0;0;2;2;Asalariado;Asalariado;1;83;0;0;0;0;1;0;NA;NA;5/3/2013;NA;NA;0;0;Montevideo;No trabaja;2;2;2;Montevideo Publica;0.888888888888889;80;0.833333333333333;150;0.740740740740741;200;0.638888888888889;230
1519;2012;3. Plan 12   ;20;40;50;70;Cerro Largo;No posee;No está relacionada;No corresponde;Trabaja de 10 a 20 hrs semanales;Interior Publica;18;t17.19;1;0;1;1;2;Cuenta propia;Cuenta propia;1;99;0;0;0;1;1;1;NA;8/2/2012;8/2/2012;8/2/2012;NA;0;0;Interior;Trabaja menos de 30 horas;2;1;2;Interior Publica;0.222222222222222;20;0.222222222222222;40;0.185185185185185;50;0.194444444444444;70
1523;2013;3. Plan 12   ;90;160;210;270;Colonia;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;3;3;Cuenta propia;Asalariado;1;344;0;0;0;0;1;0;NA;NA;14/2/2013;NA;NA;0;0;Interior;No trabaja;3;3;3;Interior Publica;1;90;0.888888888888889;160;0.777777777777778;210;0.75;270
1524;2012;3. Plan 12   ;10;20;20;30;Montevideo;No posee;No está relacionada;No corresponde;Trabaja de 31 a 40 hrs semanales;UTU Montevideo;19;t17.19;0;0;1;1;1;Asalariado;Asalariado;1;194;0;1;0;1;1;0;NA;16/2/2012;16/2/2012;NA;NA;0;1;Montevideo;Trabaja mas de 30 horas;1;1;1;Montevideo Publica;0.111111111111111;10;0.111111111111111;20;0.0740740740740741;20;0.0833333333333333;30
1527;2013;3. Plan 12   ;10;10;10;10;Cerro Largo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Interior Publica;19;t17.19;0;0;0;1;1;Asalariado;No trabaja;1;99;0;0;0;1;1;0;NA;22/2/2013;22/2/2013;NA;NA;0;0;Interior;No trabaja;1;1;1;Interior Publica;0.111111111111111;10;0.0555555555555556;10;0.037037037037037;10;0.0277777777777778;10
1531;2012;3. Plan 12   ;60;140;190;240;Montevideo;No posee;Está relacionada;No corresponde;Trabaja de 10 a 20 hrs semanales;Montevideo Privada;18;t17.19;0;0;1;1;2;Asalariado;Asalariado;1;51;0;0;0;0;1;0;NA;NA;6/3/2012;NA;NA;0;0;Montevideo;Trabaja menos de 30 horas;2;1;2;Montevideo Privada;0.666666666666667;60;0.777777777777778;140;0.703703703703704;190;0.666666666666667;240
1532;2013;3. Plan 12   ;0;0;0;0;Montevideo;No posee;Está poco relacionada;No corresponde;Trabaja de 31 a 40 hrs semanales;Montevideo Publica;18;t17.19;0;0;1;2;2;Asalariado;Asalariado;1;77;0;0;0;1;1;0;NA;4/2/2013;4/2/2013;NA;NA;0;0;Montevideo;Trabaja mas de 30 horas;2;2;2;Montevideo Publica;0;0;0;0;0;0;0;0
1534;2012;3. Plan 12   ;20;80;120;180;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Privada;19;t17.19;0;0;0;2;2;Dirección;Asalariado;1;314;0;0;0;1;1;1;NA;17/2/2012;17/2/2012;17/2/2012;NA;0;0;Montevideo;No trabaja;2;2;2;Interior Privada;0.222222222222222;20;0.444444444444444;80;0.444444444444444;120;0.5;180
1544;2013;3. Plan 12   ;0;0;0;0;Tacuarembó;No posee;Está poco relacionada;No corresponde;Trabaja de 31 a 40 hrs semanales;UTU Interior;20;t20.22;1;0;1;1;2;Asalariado;No trabaja;1;193;1;0;0;0;1;0;NA;NA;4/3/2013;NA;11/2/2017;0;1;Interior;Trabaja mas de 30 horas;2;1;2;Interior Publica;0;0;0;0;0;0;0;0
1550;2013;3. Plan 12   ;80;150;220;285;Canelones;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;3;3;Asalariado;Asalariado;1;357;0;0;0;1;1;0;NA;15/2/2013;15/2/2013;NA;NA;0;0;Interior;No trabaja;3;3;3;Interior Publica;0.888888888888889;80;0.833333333333333;150;0.814814814814815;220;0.791666666666667;285
1551;2013;3. Plan 12   ;30;80;110;170;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;18;t17.19;1;0;0;1;2;Asalariado;Asalariado;1;73;0;0;0;0;1;0;NA;NA;5/2/2013;NA;NA;0;0;Montevideo;No trabaja;2;1;2;Montevideo Publica;0.333333333333333;30;0.444444444444444;80;0.407407407407407;110;0.472222222222222;170
1562;2012;3. Plan 12   ;0;0;0;0;Montevideo;Si posee;NA;No corresponde;Trabaja menos de 10 hrs semanales;Interior Publica;18;t17.19;1;0;1;1;1;Asalariado;Asalariado;1;158;0;0;0;1;1;0;NA;17/2/2012;17/2/2012;NA;NA;0;0;Montevideo;Trabaja menos de 30 horas;1;1;1;Interior Publica;0;0;0;0;0;0;0;0
1568;2012;3. Plan 12   ;10;10;10;10;Colonia;No posee;Está poco relacionada;No corresponde;Trabaja de 31 a 40 hrs semanales;UTU Interior;18;t17.19;1;0;1;1;1;Asalariado;Asalariado;1;193;0;0;0;1;1;0;NA;6/3/2012;6/3/2012;NA;NA;0;0;Interior;Trabaja mas de 30 horas;1;1;1;Interior Publica;0.111111111111111;10;0.0555555555555556;10;0.037037037037037;10;0.0277777777777778;10
1569;2013;3. Plan 12   ;100;205;270;365;Montevideo;No posee;Está poco relacionada;No corresponde;Trabaja más de 40 hrs semanales;Montevideo Publica;18;t17.19;0;0;1;3;2;Asalariado;Asalariado;1;62;0;0;0;1;1;0;NA;8/2/2013;8/2/2013;NA;NA;0;0;Montevideo;Trabaja mas de 30 horas;2;3;3;Montevideo Publica;111.111.111.111.111;100;113.888.888.888.889;205;1;270;101.388.888.888.889;365
1577;2013;3. Plan 12   ;90;180;250;360;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;19;t17.19;1;0;0;3;3;Asalariado;Asalariado;1;2;0;0;0;0;1;0;NA;NA;4/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Publica;1;90;1;180;0.925925925925926;250;1;360
1585;2012;3. Plan 12   ;40;80;110;180;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;18;t17.19;1;0;0;2;1;Asalariado;No trabaja;1;85;0;0;0;1;1;0;NA;5/3/2012;5/3/2012;NA;NA;0;0;Montevideo;No trabaja;1;2;2;Montevideo Publica;0.444444444444444;40;0.444444444444444;80;0.407407407407407;110;0.5;180
1586;2013;3. Plan 12   ;10;20;50;100;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Privada;18;t17.19;1;0;0;2;1;Asalariado;No trabaja;1;21;0;0;0;1;1;0;NA;4/3/2013;4/3/2013;NA;NA;0;0;Montevideo;No trabaja;1;2;2;Montevideo Privada;0.111111111111111;10;0.111111111111111;20;0.185185185185185;50;0.277777777777778;100
1594;2012;3. Plan 12   ;90;160;230;310;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;18;t17.19;0;0;0;3;2;Asalariado;Asalariado;1;69;0;0;0;0;1;0;NA;NA;13/2/2012;NA;NA;0;0;Montevideo;No trabaja;2;3;3;Montevideo Publica;1;90;0.888888888888889;160;0.851851851851852;230;0.861111111111111;310
1595;2012;3. Plan 12   ;60;100;110;140;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;0;0;0;1;2;Asalariado;No trabaja;1;21;0;0;0;0;1;0;NA;NA;16/2/2012;NA;NA;0;0;Montevideo;No trabaja;2;1;2;Montevideo Privada;0.666666666666667;60;0.555555555555556;100;0.407407407407407;110;0.388888888888889;140
1597;2012;3. Plan 12   ;70;150;180;250;Montevideo;No posee;No corresponde;Trabajó y no busca trabajo;No corresponde;Montevideo Privada;19;t17.19;1;0;0;2;2;Asalariado;Asalariado;1;356;0;0;0;1;1;0;NA;6/2/2012;6/2/2012;NA;NA;0;0;Montevideo;No trabaja;2;2;2;Montevideo Privada;0.777777777777778;70;0.833333333333333;150;0.666666666666667;180;0.694444444444444;250
1600;2013;3. Plan 12   ;90;180;220;250;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;17;t17.19;1;0;0;3;3;Asalariado;Asalariado;1;48;0;0;0;0;1;0;NA;NA;7/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Privada;1;90;1;180;0.814814814814815;220;0.694444444444444;250
1602;2013;3. Plan 12   ;40;90;150;230;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;UTU Montevideo;18;t17.19;1;0;0;2;3;Asalariado;Asalariado;1;194;0;0;0;1;1;0;NA;14/2/2013;14/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;2;3;Montevideo Publica;0.444444444444444;40;0.5;90;0.555555555555556;150;0.638888888888889;230
1615;2013;3. Plan 12   ;70;110;170;240;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Privada;18;t17.19;1;0;0;3;3;Asalariado;No trabaja;1;41;0;0;0;1;1;0;NA;30/9/2015;5/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;3;3;Interior Privada;0.777777777777778;70;0.611111111111111;110;0.62962962962963;170;0.666666666666667;240
1619;2013;3. Plan 12   ;70;110;140;180;Montevideo;Si posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;19;t17.19;0;0;0;1;1;Asalariado;Asalariado;1;62;0;0;0;1;1;1;NA;4/2/2013;4/2/2013;4/2/2013;NA;0;0;Montevideo;No trabaja;1;1;1;Montevideo Publica;0.777777777777778;70;0.611111111111111;110;0.518518518518518;140;0.5;180
1628;2013;3. Plan 12   ;50;80;90;140;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Privada;18;t17.19;1;0;0;2;3;Asalariado;Cuenta propia;1;52;0;0;0;1;1;0;NA;14/2/2013;14/2/2013;NA;NA;0;0;Montevideo;No trabaja;3;2;3;Montevideo Privada;0.555555555555556;50;0.444444444444444;80;0.333333333333333;90;0.388888888888889;140
1635;2013;3. Plan 12   ;40;70;105;120;Montevideo;No posee;No corresponde;Trabajó y busca trabajo;No corresponde;Montevideo Publica;18;t17.19;0;0;0;1;1;Asalariado;No trabaja;1;348;0;1;0;1;1;0;NA;15/2/2013;15/2/2013;NA;NA;0;1;Montevideo;No trabaja;1;1;1;Montevideo Publica;0.444444444444444;40;0.388888888888889;70;0.388888888888889;105;0.333333333333333;120
1637;2012;3. Plan 12   ;20;30;30;30;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;UTU Montevideo;21;t20.22;0;0;0;1;1;Asalariado;Asalariado;1;194;1;0;0;1;1;1;NA;9/2/2012;9/2/2012;9/2/2012;19/11/2014;0;1;Montevideo;No trabaja;1;1;1;Montevideo Publica;0.222222222222222;20;0.166666666666667;30;0.111111111111111;30;0.0833333333333333;30
1640;2012;3. Plan 12   ;60;90;120;155;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Publica;18;t17.19;0;0;0;3;3;Asalariado;No trabaja;1;352;0;0;0;1;1;1;NA;14/2/2012;14/2/2012;14/2/2012;NA;0;0;Montevideo;No trabaja;3;3;3;Montevideo Publica;0.666666666666667;60;0.5;90;0.444444444444444;120;0.430555555555556;155
1643;2012;3. Plan 12   ;90;180;255;350;Montevideo;No posee;No corresponde;Busca trabajo por primera vez;No corresponde;Montevideo Privada;18;t17.19;1;0;0;2;2;Cuenta propia;Cuenta propia;1;204;0;0;0;1;1;0;NA;10/2/2012;10/2/2012;NA;NA;0;0;Montevideo;No trabaja;2;2;2;Montevideo Privada;1;90;1;180;0.944444444444444;255;0.972222222222222;350
1644;2013;3. Plan 12   ;90;110;110;110;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Interior Publica;18;t17.19;0;0;0;2;1;Asalariado;Asalariado;1;110;0;0;0;1;1;0;NA;18/2/2013;18/2/2013;NA;NA;0;0;Montevideo;No trabaja;1;2;2;Interior Publica;1;90;0.611111111111111;110;0.407407407407407;110;0.305555555555556;110
1645;2013;3. Plan 12   ;100;180;270;340;Montevideo;No posee;No corresponde;No trabajó y no busca trabajo;No corresponde;Montevideo Privada;18;t17.19;1;0;0;3;2;Asalariado;Asalariado;1;356;0;0;0;1;1;0;NA;5/2/2013;5/2/2013;NA;NA;0;0;Montevideo;No trabaja;2;3;3;Montevideo Privada;111.111.111.111.111;100;1;180;1;270;0.944444444444444;340
